customer_name,opportunity_id,customer_id,product,qty,price,earliest_year,latest_year,cluster_class,cluster_class_name,web_act1_time_bckt1,web_act1_time_bckt2,web_act1_time_bckt3,web_act1_time_bckt4,web_act1_time_bckt5,web_act2_time_bckt1,web_act2_time_bckt2,web_act2_time_bckt3,web_act2_time_bckt4,web_act2_time_bckt5,web_act3_time_bckt1,web_act3_time_bckt2,web_act3_time_bckt3,web_act3_time_bckt4,web_act3_time_bckt5,num_support_req_time_bckt1,num_support_req_time_bckt2,num_support_req_time_bckt3,num_support_req_time_bckt4,num_support_req_time_bckt5,num_pos_chat_time_bckt1,num_pos_chat_time_bckt2,num_pos_chat_time_bckt3,num_pos_chat_time_bckt4,num_pos_chat_time_bckt5,num_neg_chat_time_bckt1,num_neg_chat_time_bckt2,num_neg_chat_time_bckt3,num_neg_chat_time_bckt4,num_neg_chat_time_bckt5,num_pos_email_time_bckt1,num_pos_email_time_bckt2,num_pos_email_time_bckt3,num_pos_email_time_bckt4,num_pos_email_time_bckt5,num_neg_email_time_bckt1,num_neg_email_time_bckt2,num_neg_email_time_bckt3,num_neg_email_time_bckt4,num_neg_email_time_bckt5,num_pos_tweets_time_bckt1,num_pos_tweets_time_bckt2,num_pos_tweets_time_bckt3,num_pos_tweets_time_bckt4,num_pos_tweets_time_bckt5,num_neg_tweets_time_bckt1,num_neg_tweets_time_bckt2,num_neg_tweets_time_bckt3,num_neg_tweets_time_bckt4,num_neg_tweets_time_bckt5,revenue,num_days_ss1,num_days_ss2,num_days_ss3,num_days_ss4,num_days_ss5,num_days_ss6,current_ss,days_in_curr_ss,opentasks_time_bckt1,opentasks_time_bckt2,opentasks_time_bckt3,opentasks_time_bckt4,opentasks_time_bckt5,num_closed_tsk_time_bckt1,num_closed_tsk_time_bckt2,num_closed_tsk_time_bckt3,num_closed_tsk_time_bckt4,num_closed_tsk_time_bckt5,num_sp_pos_com_time_bckt1,num_sp_pos_com_time_bckt2,num_sp_pos_com_time_bckt3,num_sp_pos_com_time_bckt4,num_sp_pos_com_time_bckt5,num_sp_neg_com_time_bckt1,num_sp_neg_com_time_bckt2,num_sp_neg_com_time_bckt3,num_sp_neg_com_time_bckt4,num_sp_neg_com_time_bckt5,overall_sum_of_shipped_qty,overall_sum_of_tot_net_amt,number_of_periods_sold,total_periods_of_activity,% of time product sold,opportunity_value
BASF CORPORATION,10127,127,zonair,17,125,201008,201507,2,SWING,0.355113566,0.29424273,1.232890169,-0.441303578,0.946219418,0.70714488,0.393397214,0.110461257,-0.696236651,1.427919294,1.387195804,-0.636555865,1.154089702,0.762026729,-0.185760973,0.392836299,0.278327289,1.579533275,-1.063088592,-1.135450044,0.961620802,-0.452035274,-0.362418893,-0.461244266,0.203263527,1.166514991,-1.430263828,0.450047869,-0.3183825,1.112562431,0.244307528,0.082030771,0.281638648,0.281270805,0.351918202,-0.310185502,-1.762537222,-1.149261098,0.477503048,1.114374943,0.215642246,-1.103026141,2.072527434,-0.504586709,-1.249075692,1.130108638,1.121411066,0.512550753,1.048089685,1.15333896,-0.297935594,0.201829597,-0.382860009,0.448122326,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.174825852,-1.362024788,1.327308694,-0.431571779,1.32964785,0.207938222,-1.176716133,0.37173987,-0.461781283,1.347175488,0.31490729,-1.170931835,-1.250100649,-1.155812473,0.487282411,-1.328623464,-0.353213349,-0.378090682,0.489428322,1.325897516,-1.333009653,1.734190573,-0.034363387,0.430711619,-0.089926933,0.980860404,-0.297935594
BASF CORPORATION,10127,127,zonair,17,125,201008,201507,0,MOST LIKELY,-0.349761482,-0.555923866,0.249119281,-0.7296029,0.189435863,-0.596848426,-0.734628052,-0.743698174,-0.618222238,0.143469075,0.823075819,0.193115673,-0.545894107,0.603111347,2.120930697,1.122797567,-1.18039317,0.154746861,-1.063088592,-1.135450044,-0.481516437,-0.452035274,-0.362418893,1.025795607,-1.229393885,0.441345696,1.213008563,-0.251093781,1.12138261,1.112562431,-1.083789777,1.479288241,-1.108867143,1.018344555,-1.134281807,1.236202707,1.229677131,1.148511662,0.477503048,0.395377979,-0.452195255,-1.103026141,-1.125122079,1.662167983,-0.555295606,0.372253633,0.335346519,-1.63428068,-1.709047145,1.15333896,-0.297935594,0.201829597,-0.382860009,0.448122326,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.174825852,-1.362024788,1.327308694,-0.431571779,1.32964785,0.207938222,-1.176716133,0.37173987,-0.461781283,1.347175488,0.31490729,-1.170931835,-1.250100649,-1.155812473,0.487282411,-1.328623464,-0.353213349,-0.378090682,0.489428322,1.325897516,-1.333009653,1.734190573,-0.034363387,0.430711619,-0.089926933,0.980860404,-0.297935594
BASF CORPORATION,10127,127,zonair,17,125,201008,201507,4,MOST UNLIKELY,0.919013605,0.982472833,2.019906878,-0.201054143,1.534828849,1.673065848,1.224573726,0.715490855,0.099510361,1.70401607,0.984252958,-0.78296849,0.149553815,-0.244437359,-1.234257187,-1.067086238,0.278327289,-0.557646346,-1.063088592,-1.135450044,0.240052183,1.628955941,-0.362418893,-0.461244266,0.919592233,-1.734162189,-2.091081925,1.151189519,-1.75814761,-1.345014235,-1.083789777,-0.616597964,-1.108867143,-1.192876695,-0.391181803,-0.310185502,-0.266430045,0.382587408,-2.507256064,0.395377979,-1.120032756,-0.401100415,2.072527434,0.217664855,1.526044649,-1.143456378,0.335346519,-0.203059725,1.048089685,0.416643699,-0.297935594,0.201829597,-0.382860009,0.448122326,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.174825852,-1.362024788,1.327308694,-0.431571779,1.32964785,0.207938222,-1.176716133,0.37173987,-0.461781283,1.347175488,0.31490729,-1.170931835,-1.250100649,-1.155812473,0.487282411,-1.328623464,-0.353213349,-0.378090682,0.489428322,1.325897516,-1.333009653,1.734190573,-0.034363387,0.430711619,-0.089926933,0.980860404,-0.297935594
BASF CORPORATION,10127,127,zonair,17,125,201008,201507,2,SWING,0.242333559,0.172790359,1.068928354,-0.489353465,0.834103335,0.852033026,0.48245184,0.18164121,-0.415384765,1.307877217,-0.385752721,0.632353546,0.226825806,-0.350380947,2.120930697,-1.067086238,1.007687519,0.867140068,0.423199426,-0.367969922,0.961620802,-0.452035274,-0.362418893,-0.461244266,0.919592233,1.166514991,-0.76944573,-0.251093781,0.401500055,0.293370209,2.236453484,0.780659506,1.67214444,1.018344555,-0.391181803,0.463008603,-0.266430045,-0.383336845,-0.26868673,1.114374943,2.219154749,2.406602488,-0.485592177,0.217664855,0.138484479,0.372253633,0.335346519,0.512550753,0.358805478,-0.320051562,-0.297935594,0.201829597,-0.382860009,0.448122326,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.174825852,-1.362024788,1.327308694,-0.431571779,1.32964785,0.207938222,-1.176716133,0.37173987,-0.461781283,1.347175488,0.31490729,-1.170931835,-1.250100649,-1.155812473,0.487282411,-1.328623464,-0.353213349,-0.378090682,0.489428322,1.325897516,-1.333009653,1.734190573,-0.034363387,0.430711619,-0.089926933,0.980860404,-0.297935594
BASF CORPORATION,10127,127,zonair,17,125,201009,201507,2,SWING,0.355113566,0.29424273,1.232890169,-0.441303578,0.946219418,0.70714488,0.393397214,0.110461257,-0.696236651,1.427919294,1.387195804,-0.636555865,1.154089702,0.762026729,-0.185760973,0.392836299,0.278327289,1.579533275,-1.063088592,-1.135450044,0.961620802,-0.452035274,-0.362418893,-0.461244266,0.203263527,1.166514991,-1.430263828,0.450047869,-0.3183825,1.112562431,0.244307528,0.082030771,0.281638648,0.281270805,0.351918202,-0.310185502,-1.762537222,-1.149261098,0.477503048,1.114374943,0.215642246,-1.103026141,2.072527434,-0.504586709,-1.249075692,1.130108638,1.121411066,0.512550753,1.048089685,1.15333896,-0.297935594,0.201829597,-0.382860009,0.448122326,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.174825852,-1.362024788,1.327308694,-0.431571779,1.32964785,0.207938222,-1.176716133,0.37173987,-0.461781283,1.347175488,0.31490729,-1.170931835,-1.250100649,-1.155812473,0.487282411,-1.328623464,-0.353213349,-0.378090682,0.489428322,1.325897516,-1.333009653,0.613327762,-0.355532807,0.401303062,-0.119440525,0.980860404,-0.297935594
BASF CORPORATION,10127,127,zonair,17,125,201009,201507,0,MOST LIKELY,-0.349761482,-0.555923866,0.249119281,-0.7296029,0.189435863,-0.596848426,-0.734628052,-0.743698174,-0.618222238,0.143469075,0.823075819,0.193115673,-0.545894107,0.603111347,2.120930697,1.122797567,-1.18039317,0.154746861,-1.063088592,-1.135450044,-0.481516437,-0.452035274,-0.362418893,1.025795607,-1.229393885,0.441345696,1.213008563,-0.251093781,1.12138261,1.112562431,-1.083789777,1.479288241,-1.108867143,1.018344555,-1.134281807,1.236202707,1.229677131,1.148511662,0.477503048,0.395377979,-0.452195255,-1.103026141,-1.125122079,1.662167983,-0.555295606,0.372253633,0.335346519,-1.63428068,-1.709047145,1.15333896,-0.297935594,0.201829597,-0.382860009,0.448122326,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.174825852,-1.362024788,1.327308694,-0.431571779,1.32964785,0.207938222,-1.176716133,0.37173987,-0.461781283,1.347175488,0.31490729,-1.170931835,-1.250100649,-1.155812473,0.487282411,-1.328623464,-0.353213349,-0.378090682,0.489428322,1.325897516,-1.333009653,0.613327762,-0.355532807,0.401303062,-0.119440525,0.980860404,-0.297935594
BASF CORPORATION,10127,127,zonair,17,125,201009,201507,4,MOST UNLIKELY,0.919013605,0.982472833,2.019906878,-0.201054143,1.534828849,1.673065848,1.224573726,0.715490855,0.099510361,1.70401607,0.984252958,-0.78296849,0.149553815,-0.244437359,-1.234257187,-1.067086238,0.278327289,-0.557646346,-1.063088592,-1.135450044,0.240052183,1.628955941,-0.362418893,-0.461244266,0.919592233,-1.734162189,-2.091081925,1.151189519,-1.75814761,-1.345014235,-1.083789777,-0.616597964,-1.108867143,-1.192876695,-0.391181803,-0.310185502,-0.266430045,0.382587408,-2.507256064,0.395377979,-1.120032756,-0.401100415,2.072527434,0.217664855,1.526044649,-1.143456378,0.335346519,-0.203059725,1.048089685,0.416643699,-0.297935594,0.201829597,-0.382860009,0.448122326,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.174825852,-1.362024788,1.327308694,-0.431571779,1.32964785,0.207938222,-1.176716133,0.37173987,-0.461781283,1.347175488,0.31490729,-1.170931835,-1.250100649,-1.155812473,0.487282411,-1.328623464,-0.353213349,-0.378090682,0.489428322,1.325897516,-1.333009653,0.613327762,-0.355532807,0.401303062,-0.119440525,0.980860404,-0.297935594
BASF CORPORATION,10127,127,zonair,17,125,201009,201507,2,SWING,0.242333559,0.172790359,1.068928354,-0.489353465,0.834103335,0.852033026,0.48245184,0.18164121,-0.415384765,1.307877217,-0.385752721,0.632353546,0.226825806,-0.350380947,2.120930697,-1.067086238,1.007687519,0.867140068,0.423199426,-0.367969922,0.961620802,-0.452035274,-0.362418893,-0.461244266,0.919592233,1.166514991,-0.76944573,-0.251093781,0.401500055,0.293370209,2.236453484,0.780659506,1.67214444,1.018344555,-0.391181803,0.463008603,-0.266430045,-0.383336845,-0.26868673,1.114374943,2.219154749,2.406602488,-0.485592177,0.217664855,0.138484479,0.372253633,0.335346519,0.512550753,0.358805478,-0.320051562,-0.297935594,0.201829597,-0.382860009,0.448122326,-1.146921243,-0.764956113,-0.533809401,-0.792742691,0.174825852,-1.362024788,1.327308694,-0.431571779,1.32964785,0.207938222,-1.176716133,0.37173987,-0.461781283,1.347175488,0.31490729,-1.170931835,-1.250100649,-1.155812473,0.487282411,-1.328623464,-0.353213349,-0.378090682,0.489428322,1.325897516,-1.333009653,0.613327762,-0.355532807,0.401303062,-0.119440525,0.980860404,-0.297935594
BASF CORPORATION,10128,128,signtouch,11,395,201109,201503,2,SWING,0.355113566,0.29424273,1.232890169,-0.441303578,0.946219418,0.70714488,0.393397214,0.110461257,-0.696236651,1.427919294,1.387195804,-0.636555865,1.154089702,0.762026729,-0.185760973,0.392836299,0.278327289,1.579533275,-1.063088592,-1.135450044,0.961620802,-0.452035274,-0.362418893,-0.461244266,0.203263527,1.166514991,-1.430263828,0.450047869,-0.3183825,1.112562431,0.244307528,0.082030771,0.281638648,0.281270805,0.351918202,-0.310185502,-1.762537222,-1.149261098,0.477503048,1.114374943,0.215642246,-1.103026141,2.072527434,-0.504586709,-1.249075692,1.130108638,1.121411066,0.512550753,1.048089685,1.15333896,0.780146404,-0.681174891,1.345699117,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,-0.451037004,-1.274691598,-0.431571779,-1.310702091,0.207938222,0.546212073,0.37173987,-0.461781283,-0.481261894,-1.466468635,1.357291409,-0.338828992,-0.296103341,-0.431541618,-0.732550953,-1.283584591,-1.272555211,0.489428322,0.447124973,-1.333009653,1.216869275,2.165400081,-0.951490539,-0.591657998,-1.346734357,0.780146404
BASF CORPORATION,10128,128,signtouch,11,395,201109,201503,0,MOST LIKELY,-0.349761482,-0.555923866,0.249119281,-0.7296029,0.189435863,-0.596848426,-0.734628052,-0.743698174,-0.618222238,0.143469075,0.823075819,0.193115673,-0.545894107,0.603111347,2.120930697,1.122797567,-1.18039317,0.154746861,-1.063088592,-1.135450044,-0.481516437,-0.452035274,-0.362418893,1.025795607,-1.229393885,0.441345696,1.213008563,-0.251093781,1.12138261,1.112562431,-1.083789777,1.479288241,-1.108867143,1.018344555,-1.134281807,1.236202707,1.229677131,1.148511662,0.477503048,0.395377979,-0.452195255,-1.103026141,-1.125122079,1.662167983,-0.555295606,0.372253633,0.335346519,-1.63428068,-1.709047145,1.15333896,0.780146404,-0.681174891,1.345699117,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,-0.451037004,-1.274691598,-0.431571779,-1.310702091,0.207938222,0.546212073,0.37173987,-0.461781283,-0.481261894,-1.466468635,1.357291409,-0.338828992,-0.296103341,-0.431541618,-0.732550953,-1.283584591,-1.272555211,0.489428322,0.447124973,-1.333009653,1.216869275,2.165400081,-0.951490539,-0.591657998,-1.346734357,0.780146404
BASF CORPORATION,10128,128,signtouch,11,395,201109,201503,4,MOST UNLIKELY,0.919013605,0.982472833,2.019906878,-0.201054143,1.534828849,1.673065848,1.224573726,0.715490855,0.099510361,1.70401607,0.984252958,-0.78296849,0.149553815,-0.244437359,-1.234257187,-1.067086238,0.278327289,-0.557646346,-1.063088592,-1.135450044,0.240052183,1.628955941,-0.362418893,-0.461244266,0.919592233,-1.734162189,-2.091081925,1.151189519,-1.75814761,-1.345014235,-1.083789777,-0.616597964,-1.108867143,-1.192876695,-0.391181803,-0.310185502,-0.266430045,0.382587408,-2.507256064,0.395377979,-1.120032756,-0.401100415,2.072527434,0.217664855,1.526044649,-1.143456378,0.335346519,-0.203059725,1.048089685,0.416643699,0.780146404,-0.681174891,1.345699117,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,-0.451037004,-1.274691598,-0.431571779,-1.310702091,0.207938222,0.546212073,0.37173987,-0.461781283,-0.481261894,-1.466468635,1.357291409,-0.338828992,-0.296103341,-0.431541618,-0.732550953,-1.283584591,-1.272555211,0.489428322,0.447124973,-1.333009653,1.216869275,2.165400081,-0.951490539,-0.591657998,-1.346734357,0.780146404
BASF CORPORATION,10128,128,signtouch,11,395,201109,201503,2,SWING,0.242333559,0.172790359,1.068928354,-0.489353465,0.834103335,0.852033026,0.48245184,0.18164121,-0.415384765,1.307877217,-0.385752721,0.632353546,0.226825806,-0.350380947,2.120930697,-1.067086238,1.007687519,0.867140068,0.423199426,-0.367969922,0.961620802,-0.452035274,-0.362418893,-0.461244266,0.919592233,1.166514991,-0.76944573,-0.251093781,0.401500055,0.293370209,2.236453484,0.780659506,1.67214444,1.018344555,-0.391181803,0.463008603,-0.266430045,-0.383336845,-0.26868673,1.114374943,2.219154749,2.406602488,-0.485592177,0.217664855,0.138484479,0.372253633,0.335346519,0.512550753,0.358805478,-0.320051562,0.780146404,-0.681174891,1.345699117,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,-0.451037004,-1.274691598,-0.431571779,-1.310702091,0.207938222,0.546212073,0.37173987,-0.461781283,-0.481261894,-1.466468635,1.357291409,-0.338828992,-0.296103341,-0.431541618,-0.732550953,-1.283584591,-1.272555211,0.489428322,0.447124973,-1.333009653,1.216869275,2.165400081,-0.951490539,-0.591657998,-1.346734357,0.780146404
BASF CORPORATION,10128,128,signtouch,11,395,200902,201507,2,SWING,0.355113566,0.29424273,1.232890169,-0.441303578,0.946219418,0.70714488,0.393397214,0.110461257,-0.696236651,1.427919294,1.387195804,-0.636555865,1.154089702,0.762026729,-0.185760973,0.392836299,0.278327289,1.579533275,-1.063088592,-1.135450044,0.961620802,-0.452035274,-0.362418893,-0.461244266,0.203263527,1.166514991,-1.430263828,0.450047869,-0.3183825,1.112562431,0.244307528,0.082030771,0.281638648,0.281270805,0.351918202,-0.310185502,-1.762537222,-1.149261098,0.477503048,1.114374943,0.215642246,-1.103026141,2.072527434,-0.504586709,-1.249075692,1.130108638,1.121411066,0.512550753,1.048089685,1.15333896,0.780146404,-0.681174891,1.345699117,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,-0.451037004,-1.274691598,-0.431571779,-1.310702091,0.207938222,0.546212073,0.37173987,-0.461781283,-0.481261894,-1.466468635,1.357291409,-0.338828992,-0.296103341,-0.431541618,-0.732550953,-1.283584591,-1.272555211,0.489428322,0.447124973,-1.333009653,-1.067966456,0.096574914,0.960065637,0.441317724,0.948077379,0.780146404
BASF CORPORATION,10128,128,signtouch,11,395,200902,201507,0,MOST LIKELY,-0.349761482,-0.555923866,0.249119281,-0.7296029,0.189435863,-0.596848426,-0.734628052,-0.743698174,-0.618222238,0.143469075,0.823075819,0.193115673,-0.545894107,0.603111347,2.120930697,1.122797567,-1.18039317,0.154746861,-1.063088592,-1.135450044,-0.481516437,-0.452035274,-0.362418893,1.025795607,-1.229393885,0.441345696,1.213008563,-0.251093781,1.12138261,1.112562431,-1.083789777,1.479288241,-1.108867143,1.018344555,-1.134281807,1.236202707,1.229677131,1.148511662,0.477503048,0.395377979,-0.452195255,-1.103026141,-1.125122079,1.662167983,-0.555295606,0.372253633,0.335346519,-1.63428068,-1.709047145,1.15333896,0.780146404,-0.681174891,1.345699117,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,-0.451037004,-1.274691598,-0.431571779,-1.310702091,0.207938222,0.546212073,0.37173987,-0.461781283,-0.481261894,-1.466468635,1.357291409,-0.338828992,-0.296103341,-0.431541618,-0.732550953,-1.283584591,-1.272555211,0.489428322,0.447124973,-1.333009653,-1.067966456,0.096574914,0.960065637,0.441317724,0.948077379,0.780146404
BASF CORPORATION,10128,128,signtouch,11,395,200902,201507,4,MOST UNLIKELY,0.919013605,0.982472833,2.019906878,-0.201054143,1.534828849,1.673065848,1.224573726,0.715490855,0.099510361,1.70401607,0.984252958,-0.78296849,0.149553815,-0.244437359,-1.234257187,-1.067086238,0.278327289,-0.557646346,-1.063088592,-1.135450044,0.240052183,1.628955941,-0.362418893,-0.461244266,0.919592233,-1.734162189,-2.091081925,1.151189519,-1.75814761,-1.345014235,-1.083789777,-0.616597964,-1.108867143,-1.192876695,-0.391181803,-0.310185502,-0.266430045,0.382587408,-2.507256064,0.395377979,-1.120032756,-0.401100415,2.072527434,0.217664855,1.526044649,-1.143456378,0.335346519,-0.203059725,1.048089685,0.416643699,0.780146404,-0.681174891,1.345699117,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,-0.451037004,-1.274691598,-0.431571779,-1.310702091,0.207938222,0.546212073,0.37173987,-0.461781283,-0.481261894,-1.466468635,1.357291409,-0.338828992,-0.296103341,-0.431541618,-0.732550953,-1.283584591,-1.272555211,0.489428322,0.447124973,-1.333009653,-1.067966456,0.096574914,0.960065637,0.441317724,0.948077379,0.780146404
BASF CORPORATION,10128,128,signtouch,11,395,200902,201507,2,SWING,0.242333559,0.172790359,1.068928354,-0.489353465,0.834103335,0.852033026,0.48245184,0.18164121,-0.415384765,1.307877217,-0.385752721,0.632353546,0.226825806,-0.350380947,2.120930697,-1.067086238,1.007687519,0.867140068,0.423199426,-0.367969922,0.961620802,-0.452035274,-0.362418893,-0.461244266,0.919592233,1.166514991,-0.76944573,-0.251093781,0.401500055,0.293370209,2.236453484,0.780659506,1.67214444,1.018344555,-0.391181803,0.463008603,-0.266430045,-0.383336845,-0.26868673,1.114374943,2.219154749,2.406602488,-0.485592177,0.217664855,0.138484479,0.372253633,0.335346519,0.512550753,0.358805478,-0.320051562,0.780146404,-0.681174891,1.345699117,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,-0.451037004,-1.274691598,-0.431571779,-1.310702091,0.207938222,0.546212073,0.37173987,-0.461781283,-0.481261894,-1.466468635,1.357291409,-0.338828992,-0.296103341,-0.431541618,-0.732550953,-1.283584591,-1.272555211,0.489428322,0.447124973,-1.333009653,-1.067966456,0.096574914,0.960065637,0.441317724,0.948077379,0.780146404
BASF CORPORATION,10128,128,signtouch,11,395,200611,201106,2,SWING,0.355113566,0.29424273,1.232890169,-0.441303578,0.946219418,0.70714488,0.393397214,0.110461257,-0.696236651,1.427919294,1.387195804,-0.636555865,1.154089702,0.762026729,-0.185760973,0.392836299,0.278327289,1.579533275,-1.063088592,-1.135450044,0.961620802,-0.452035274,-0.362418893,-0.461244266,0.203263527,1.166514991,-1.430263828,0.450047869,-0.3183825,1.112562431,0.244307528,0.082030771,0.281638648,0.281270805,0.351918202,-0.310185502,-1.762537222,-1.149261098,0.477503048,1.114374943,0.215642246,-1.103026141,2.072527434,-0.504586709,-1.249075692,1.130108638,1.121411066,0.512550753,1.048089685,1.15333896,0.780146404,-0.681174891,1.345699117,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,-0.451037004,-1.274691598,-0.431571779,-1.310702091,0.207938222,0.546212073,0.37173987,-0.461781283,-0.481261894,-1.466468635,1.357291409,-0.338828992,-0.296103341,-0.431541618,-0.732550953,-1.283584591,-1.272555211,0.489428322,0.447124973,-1.333009653,-1.111076564,0.057540477,-0.363319408,-0.207981301,-0.396026638,0.780146404
BASF CORPORATION,10128,128,signtouch,11,395,200611,201106,0,MOST LIKELY,-0.349761482,-0.555923866,0.249119281,-0.7296029,0.189435863,-0.596848426,-0.734628052,-0.743698174,-0.618222238,0.143469075,0.823075819,0.193115673,-0.545894107,0.603111347,2.120930697,1.122797567,-1.18039317,0.154746861,-1.063088592,-1.135450044,-0.481516437,-0.452035274,-0.362418893,1.025795607,-1.229393885,0.441345696,1.213008563,-0.251093781,1.12138261,1.112562431,-1.083789777,1.479288241,-1.108867143,1.018344555,-1.134281807,1.236202707,1.229677131,1.148511662,0.477503048,0.395377979,-0.452195255,-1.103026141,-1.125122079,1.662167983,-0.555295606,0.372253633,0.335346519,-1.63428068,-1.709047145,1.15333896,0.780146404,-0.681174891,1.345699117,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,-0.451037004,-1.274691598,-0.431571779,-1.310702091,0.207938222,0.546212073,0.37173987,-0.461781283,-0.481261894,-1.466468635,1.357291409,-0.338828992,-0.296103341,-0.431541618,-0.732550953,-1.283584591,-1.272555211,0.489428322,0.447124973,-1.333009653,-1.111076564,0.057540477,-0.363319408,-0.207981301,-0.396026638,0.780146404
BASF CORPORATION,10128,128,signtouch,11,395,200611,201106,4,MOST UNLIKELY,0.919013605,0.982472833,2.019906878,-0.201054143,1.534828849,1.673065848,1.224573726,0.715490855,0.099510361,1.70401607,0.984252958,-0.78296849,0.149553815,-0.244437359,-1.234257187,-1.067086238,0.278327289,-0.557646346,-1.063088592,-1.135450044,0.240052183,1.628955941,-0.362418893,-0.461244266,0.919592233,-1.734162189,-2.091081925,1.151189519,-1.75814761,-1.345014235,-1.083789777,-0.616597964,-1.108867143,-1.192876695,-0.391181803,-0.310185502,-0.266430045,0.382587408,-2.507256064,0.395377979,-1.120032756,-0.401100415,2.072527434,0.217664855,1.526044649,-1.143456378,0.335346519,-0.203059725,1.048089685,0.416643699,0.780146404,-0.681174891,1.345699117,-0.34072293,-1.146921243,-0.764956113,-0.533809401,-0.792742691,-0.960114389,-0.451037004,-1.274691598,-0.431571779,-1.310702091,0.207938222,0.546212073,0.37173987,-0.461781283,-0.481261894,-1.466468635,1.357291409,-0.338828992,-0.296103341,-0.431541618,-0.732550953,-1.283584591,-1.272555211,0.489428322,0.447124973,-1.333009653,-1.111076564,0.057540477,-0.363319408,-0.207981301,-0.396026638,0.780146404
