,actionDetails_generationTime,actionDetails_icon,actionDetails_pageId,actionDetails_pageIdAction,actionDetails_pageTitle,actionDetails_serverTimePretty,actionDetails_siteSearchKeyword,actionDetails_timeSpent,actionDetails_timeSpentPretty,actionDetails_timestamp,actionDetails_type,actionDetails_url,actions,browser,browserCode,browserFamily,browserFamilyDescription,browserIcon,browserName,browserVersion,city,continent,continentCode,country,countryCode,countryFlag,daysSinceFirstVisit,daysSinceLastEcommerceOrder,daysSinceLastVisit,deviceBrand,deviceModel,deviceType,deviceTypeIcon,events,firstActionTimestamp,goalConversions,idSite,idVisit,language,languageCode,lastActionDateTime,lastActionTimestamp,latitude,location,longitude,operatingSystem,operatingSystemCode,operatingSystemIcon,operatingSystemName,operatingSystemVersion,plugins,pluginsIcons,pluginsIcons_pluginIcon,pluginsIcons_pluginName,referrerKeyword,referrerKeywordPosition,referrerName,referrerSearchEngineIcon,referrerSearchEngineUrl,referrerType,referrerTypeName,referrerUrl,region,regionCode,resolution,searches,serverDate,serverDatePretty,serverDatePrettyFirstAction,serverTimePretty,serverTimePrettyFirstAction,serverTimestamp,siteCurrency,siteCurrencySymbol,userId,visitConverted,visitConvertedIcon,visitCount,visitDuration,visitDurationPretty,visitEcommerceStatus,visitEcommerceStatusIcon,visitIp,visitLocalHour,visitLocalTime,visitServerHour,visitorId,visitorType,visitorTypeIcon,City,Country,Domain,Isp,Latitude,Longitude,ip
59,0.37s,,3001001,8,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:45:04 AM",,7,7s,1449654304,action,http://www.surefit.net/shop/order/cart/,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
60,0.37s,,3001001,8,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:45:04 AM",,7,7s,1449654304,action,http://www.surefit.net/shop/order/cart/,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/java.gif,java,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
61,0.11s,,3001007,40,Sure Fit - Category,"Dec 9, 2015 9:45:11 AM",,4,4s,1449654311,action,http://www.surefit.net/category/?c=slipcovers&p=1&furniture_type=Loveseat&rank=-units_sold&sale=0,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
62,0.11s,,3001007,40,Sure Fit - Category,"Dec 9, 2015 9:45:11 AM",,4,4s,1449654311,action,http://www.surefit.net/category/?c=slipcovers&p=1&furniture_type=Loveseat&rank=-units_sold&sale=0,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/java.gif,java,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
63,0.14s,,3001008,250,Sure Fit - Ballad Bouquet One Piece Slipcovers,"Dec 9, 2015 9:45:15 AM",,15,15s,1449654315,action,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-one-piece/ballad-bouquet-one-piece.cfm?sku=45574,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
64,0.14s,,3001008,250,Sure Fit - Ballad Bouquet One Piece Slipcovers,"Dec 9, 2015 9:45:15 AM",,15,15s,1449654315,action,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-one-piece/ballad-bouquet-one-piece.cfm?sku=45574,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/java.gif,java,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
65,0.26s,,3001019,8,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:45:30 AM",,8,8s,1449654330,action,http://www.surefit.net/shop/order/cart/,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
66,0.26s,,3001019,8,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:45:30 AM",,8,8s,1449654330,action,http://www.surefit.net/shop/order/cart/,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/java.gif,java,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
67,0.41s,,3001026,17473,Sure Fit - Ballad Bouquet by WaverlyTM One Piece T-cushion Slipcovers,"Dec 9, 2015 9:45:38 AM",,11,11s,1449654338,action,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-one-piece-t-cushions/ballad-bouquet-tcush-covers.cfm?sku=44718,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
68,0.41s,,3001026,17473,Sure Fit - Ballad Bouquet by WaverlyTM One Piece T-cushion Slipcovers,"Dec 9, 2015 9:45:38 AM",,11,11s,1449654338,action,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-one-piece-t-cushions/ballad-bouquet-tcush-covers.cfm?sku=44718,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/java.gif,java,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
69,,,3001031,8,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:45:49 AM",,4,4s,1449654349,action,http://www.surefit.net/shop/order/cart/,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
70,,,3001031,8,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:45:49 AM",,4,4s,1449654349,action,http://www.surefit.net/shop/order/cart/,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/java.gif,java,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
71,0.38s,,3001035,1183,Sure Fit - Ballad Bouquet by WaverlyTM One Piece T-cushion Slipcovers,"Dec 9, 2015 9:45:53 AM",,32,32s,1449654353,action,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-one-piece-t-cushions/ballad-bouquet-tcush-covers.cfm?sku=44719,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
72,0.38s,,3001035,1183,Sure Fit - Ballad Bouquet by WaverlyTM One Piece T-cushion Slipcovers,"Dec 9, 2015 9:45:53 AM",,32,32s,1449654353,action,http://www.surefit.net/shop/categories/sofa-loveseat-and-chair-slipcovers-one-piece-t-cushions/ballad-bouquet-tcush-covers.cfm?sku=44719,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/java.gif,java,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
73,0.25s,,3001055,8,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:46:25 AM",,9,9s,1449654385,action,http://www.surefit.net/shop/order/cart/,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
74,0.25s,,3001055,8,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:46:25 AM",,9,9s,1449654385,action,http://www.surefit.net/shop/order/cart/,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/java.gif,java,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
75,0.23s,,3001059,8,Sure Fit - Shopping - Shopping Cart Your Shopping Cart,"Dec 9, 2015 9:46:34 AM",,10,10s,1449654394,action,http://www.surefit.net/shop/order/cart/,48,Microsoft Edge 12.10240,PS,Edge,Edge,plugins/DevicesDetection/images/browsers/IE.gif,Microsoft Edge,12.10240,Ozone Park,North America,amn,United States,us,plugins/UserCountry/images/flags/us.png,5,0,0,Unknown,,Desktop,plugins/DevicesDetection/images/screens/normal.gif,0,1449672176,0,3,536885,Language code en-us,en-us,2015-12-09 15:00:47,1449673247,40.675999,"Ozone Park, New York, United States",-73.847000,Windows 10,WIN,plugins/DevicesDetection/images/os/WIN.gif,Windows,10,"flash, java",,plugins/DevicePlugins/images/plugins/flash.gif,flash,http://www.surefit.net/index.cfm?sfafid=7945,,??happy holidays from sure fit! bogo 30 just for you,,,campaign,Campaigns,http://www.surefit.net/index.cfm,New York,NY,1920x1080,0,2015-12-09,"Wednesday, December 9, 2015","Wednesday, December 9, 2015",10:00:47 AM,9:42:56 AM,1449673247,USD,$,,0,,5,1072,17 min 52s,none,,24.90.8.26,9,09:42:58,15,e10c6e22f8b6f09c,returning,plugins/Live/images/returningVisitor.gif,New York City,United States,twcable.com,Time Warner Cable Internet LLC,40.714271545410156,-74.00596618652344,24.90.8.26
